RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
42973,0,5/27/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLUE,AUTO,2,Covers,72080,AMERICAN,MEDIUM,CHRYSLER,5480,6461,6418,7478,5480,6461,6418,7478,NULL,NULL,99750,32124,FL,4200,0,1389
42974,0,5/27/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLUE,AUTO,2,Covers,57087,AMERICAN,MEDIUM,CHRYSLER,5480,6461,6418,7478,5480,6461,6418,7478,NULL,NULL,99750,32124,FL,5200,0,1086
42975,0,5/27/2009,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,AUTO,2,Covers,54508,AMERICAN,MEDIUM,CHRYSLER,5569,6584,6515,7611,5569,6584,6515,7611,NULL,NULL,99750,32124,FL,5000,0,1086
42976,0,5/27/2009,MANHEIM,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,OTHER,AUTO,2,Covers,38641,AMERICAN,MEDIUM,GM,6311,7450,7316,8546,6311,7450,7316,8546,NULL,NULL,99750,32124,FL,7000,0,702
42977,0,5/27/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,SILVER,AUTO,2,Covers,68539,AMERICAN,MEDIUM,CHRYSLER,5480,6461,6418,7478,5480,6461,6418,7478,NULL,NULL,99750,32124,FL,4300,0,1215
42978,0,5/27/2009,MANHEIM,2005,4,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,WHITE,AUTO,1,Alloy,83466,AMERICAN,MEDIUM SUV,GM,7875,9334,9005,10581,7875,9334,9005,10581,NULL,NULL,99750,32124,FL,7400,0,1243
42979,0,5/27/2009,MANHEIM,2005,4,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L SE,SILVER,AUTO,2,Covers,67228,AMERICAN,VAN,CHRYSLER,5022,6025,5924,7007,5022,6025,5924,7007,NULL,NULL,99750,32124,FL,4700,0,1411
42980,0,5/27/2009,MANHEIM,2002,7,CHEVROLET,VENTURE FWD V6 3.4L,LS,PASSENGER 3.4L,BLUE,AUTO,2,Covers,63488,AMERICAN,VAN,GM,2765,4336,3486,5183,2765,4336,3486,5183,NULL,NULL,99750,32124,FL,3700,0,4210
42981,0,5/27/2009,MANHEIM,2007,2,CHEVROLET,UPLANDER FWD V6 3.9L,LS,PASSENGER 3.9L LS,SILVER,AUTO,2,Covers,82962,AMERICAN,VAN,GM,6280,7048,7282,8112,6280,7048,7282,8112,NULL,NULL,99750,32124,FL,6400,0,2282
42982,0,5/27/2009,MANHEIM,2006,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,2,Covers,89019,AMERICAN,VAN,CHRYSLER,6544,8170,7568,9324,6544,8170,7568,9324,NULL,NULL,99750,32124,FL,4600,0,1763
42983,0,5/27/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,OTHER,AUTO,2,Covers,58056,AMERICAN,MEDIUM,CHRYSLER,5480,6461,6418,7478,5480,6461,6418,7478,NULL,NULL,99750,32124,FL,5300,0,1086
42984,0,5/27/2009,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREY,AUTO,2,Covers,52658,AMERICAN,MEDIUM,CHRYSLER,5569,6584,6515,7611,5569,6584,6515,7611,NULL,NULL,99750,32124,FL,5600,0,1086
42985,0,5/27/2009,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,OTHER,AUTO,2,Covers,53658,AMERICAN,MEDIUM,CHRYSLER,5569,6584,6515,7611,5569,6584,6515,7611,NULL,NULL,99750,32124,FL,5000,0,1086
42986,0,5/27/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREEN,AUTO,2,Covers,55943,AMERICAN,MEDIUM,CHRYSLER,5480,6461,6418,7478,5480,6461,6418,7478,NULL,NULL,99750,32124,FL,5200,0,1086
42987,0,5/27/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,AUTO,3,Special,57445,AMERICAN,MEDIUM,CHRYSLER,5480,6461,6418,7478,5480,6461,6418,7478,NULL,NULL,99750,32124,FL,5500,0,1086
42988,0,5/27/2009,MANHEIM,2005,4,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L SE,BLUE,AUTO,2,Covers,89889,AMERICAN,VAN,CHRYSLER,5022,6025,5924,7007,5022,6025,5924,7007,NULL,NULL,99750,32124,FL,4400,0,1763
42989,0,5/27/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,AUTO,2,Covers,63833,AMERICAN,MEDIUM,CHRYSLER,5480,6461,6418,7478,5480,6461,6418,7478,NULL,NULL,99750,32124,FL,4700,0,1215
42990,0,5/27/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREEN,AUTO,2,Covers,47673,AMERICAN,MEDIUM,CHRYSLER,5480,6461,6418,7478,5480,6461,6418,7478,NULL,NULL,99750,32124,FL,6200,0,975
42991,0,5/27/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,SILVER,AUTO,2,Covers,92383,AMERICAN,MEDIUM,CHRYSLER,5480,6461,6418,7478,5480,6461,6418,7478,NULL,NULL,99750,32124,FL,4000,0,1630
42992,0,5/27/2009,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,AUTO,2,Covers,54059,AMERICAN,MEDIUM,CHRYSLER,5569,6584,6515,7611,5569,6584,6515,7611,NULL,NULL,99750,32124,FL,4600,0,1086
42993,0,5/27/2009,MANHEIM,2004,5,DODGE,STRATUS V6 2.7L V6 M,SE,4D SEDAN SE,MAROON,AUTO,2,Covers,24142,AMERICAN,MEDIUM,CHRYSLER,4481,6235,5339,7234,4481,6235,5339,7234,NULL,NULL,99750,32124,FL,5200,0,882
42994,0,5/27/2009,MANHEIM,2004,5,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,BLUE,AUTO,2,Covers,33070,AMERICAN,MEDIUM,GM,3486,5019,4265,5921,3486,5019,4265,5921,NULL,NULL,99750,32124,FL,5500,0,762
42995,0,5/27/2009,MANHEIM,2005,4,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L SLT,BLUE,AUTO,1,Alloy,82400,AMERICAN,MEDIUM SUV,CHRYSLER,8298,9574,9462,10840,8298,9574,9462,10840,NULL,NULL,99750,32124,FL,8300,0,1503
42996,0,5/27/2009,MANHEIM,2007,2,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,GREY,AUTO,2,Covers,75090,AMERICAN,LARGE,GM,7644,8892,8756,10103,7644,8892,8756,10103,NULL,NULL,99750,32124,FL,7500,0,1974
42997,1,7/22/2009,MANHEIM,2004,5,SATURN,ION 2.2L I-4 EFI DOH,2,4D SEDAN LEVEL 2,BLUE,AUTO,2,Covers,68795,AMERICAN,MEDIUM,GM,4051,5241,4875,6160,4064,5141,4889,6052,NULL,NULL,20740,32124,FL,5200,0,728
42998,0,7/22/2009,MANHEIM,2001,8,FORD,TAURUS 3.0L V6 EFI S,LX,4D SEDAN LX,RED,AUTO,1,Alloy,82770,AMERICAN,MEDIUM,FORD,2522,3359,3224,4128,1939,2797,2594,3521,NULL,NULL,20740,32124,FL,3900,0,1283
42999,0,7/22/2009,MANHEIM,2003,6,FORD,FOCUS 2.0L I4 EFI,SE,4D WAGON,GREEN,AUTO,1,Alloy,52345,AMERICAN,COMPACT,FORD,2590,3700,3297,4496,2886,3838,3617,4645,NULL,NULL,20740,32124,FL,4200,0,1220
43000,0,7/22/2009,MANHEIM,2004,5,FORD,FREESTAR FWD V6 3.9L,SES,4D PASSENGER 3.9L SES,WHITE,AUTO,1,Alloy,87100,AMERICAN,VAN,FORD,4677,6332,5551,7339,4036,4936,4859,5831,NULL,NULL,20740,32124,FL,5100,0,1633
43001,0,7/22/2009,MANHEIM,2007,2,DODGE,CALIBER 2.0L I4 SFI,Bas,4D WAGON,RED,AUTO,2,Covers,60770,AMERICAN,MEDIUM,CHRYSLER,7982,9433,9121,10688,7915,9406,9048,10658,NULL,NULL,20740,32124,FL,6100,0,825
43002,0,7/22/2009,MANHEIM,2003,6,FORD,EXPEDITION 2WD V8 4.,XLT,4D SUV 4.6L XLT,WHITE,AUTO,1,Alloy,74802,AMERICAN,LARGE SUV,FORD,7270,8615,8352,9804,5968,7266,10044,11404,NULL,NULL,20740,32124,FL,11000,0,1338
43003,0,7/29/2009,MANHEIM,2005,4,CHEVROLET,MALIBU V6 3.5L V6 SF,Bas,4D SEDAN,BLUE,AUTO,2,Covers,70269,AMERICAN,MEDIUM,GM,4918,6212,5811,7209,5884,7374,6855,8464,NULL,NULL,99750,32124,FL,5800,0,1272
43004,0,7/29/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREEN,AUTO,2,Covers,54917,AMERICAN,MEDIUM,CHRYSLER,5472,6413,6410,7426,5638,6512,6589,7533,NULL,NULL,99750,32124,FL,6200,0,1086
43005,0,7/29/2009,MANHEIM,2005,4,CHEVROLET,MALIBU V6 3.5L V6 SF,Bas,4D SEDAN,GREEN,AUTO,2,Covers,63527,AMERICAN,MEDIUM,GM,4918,6212,5811,7209,5884,7374,6855,8464,NULL,NULL,99750,32124,FL,6600,0,1118
43006,0,7/29/2009,MANHEIM,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,OTHER,AUTO,2,Covers,52670,AMERICAN,MEDIUM,CHRYSLER,6312,7367,7317,8456,6489,7479,7508,8577,NULL,NULL,20928,32124,FL,5400,0,1086
43007,0,7/29/2009,MANHEIM,2005,4,CHEVROLET,UPLANDER FWD V6 3.5L,Bas,PASSENGER EXT 3.5L,BLUE,AUTO,2,Covers,77158,AMERICAN,VAN,GM,7943,9959,9078,11256,8014,10255,9155,11575,NULL,NULL,99750,32124,FL,7000,0,2091
43008,0,7/29/2009,MANHEIM,2001,8,BUICK,REGAL 3.8L V6 MFI SC,LS,4D SEDAN LS,SILVER,AUTO,1,Alloy,63607,AMERICAN,MEDIUM,GM,2667,3696,3380,4492,2356,3473,3044,4251,NULL,NULL,20928,32124,FL,4300,0,2003
43009,0,7/29/2009,MANHEIM,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLUE,AUTO,2,Covers,55588,AMERICAN,MEDIUM,CHRYSLER,5427,6508,6361,7529,5620,6675,6570,7709,NULL,NULL,20928,32124,FL,6200,0,1086
43010,0,7/29/2009,MANHEIM,2006,3,CHEVROLET,MALIBU MAXX V6 3.5L,LT,4D SEDAN LT,WHITE,AUTO,1,Alloy,70207,AMERICAN,MEDIUM,GM,7149,8849,8221,10057,7021,8451,8083,9627,NULL,NULL,20928,32124,FL,6500,0,1272
43011,0,7/29/2009,MANHEIM,2001,8,MERCURY,SABLE 3.0L V6 EFI DO,LS,4D WAGON LS PREMIUM,SILVER,AUTO,1,Alloy,78785,AMERICAN,MEDIUM,FORD,3117,3836,3866,4643,2260,2484,2941,3183,NULL,NULL,20928,32124,FL,4050,0,1220
43012,0,8/5/2009,MANHEIM,2005,4,DODGE,1500 RAM PICKUP 2WD,SLT,REG CAB 4.7L,BLUE,AUTO,2,Covers,50475,AMERICAN,LARGE TRUCK,CHRYSLER,5355,6507,6283,7528,6413,7880,11235,12684,NULL,NULL,19619,32124,FL,7400,0,754
43013,0,8/5/2009,MANHEIM,2003,6,FORD,EXPEDITION 2WD V8 5.,Edd,4D SUV 5.4L EDDIE BAUER,GREEN,AUTO,1,Alloy,64290,AMERICAN,LARGE SUV,FORD,8142,9524,9293,10786,7956,9397,9092,10649,NULL,NULL,19619,32124,FL,10600,0,1223
43014,0,8/5/2009,MANHEIM,2004,5,CHRYSLER,TOWN & COUNTRY FWD V,Bas,MINIVAN 3.3L SPORT,RED,AUTO,2,Covers,75741,AMERICAN,VAN,CHRYSLER,4308,5888,5153,6859,3979,4860,4797,5749,NULL,NULL,19619,32124,FL,5050,0,1623
43015,0,8/5/2009,MANHEIM,2001,8,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,WHITE,AUTO,1,Alloy,71939,AMERICAN,MEDIUM,FORD,1867,2866,2516,3595,2250,3238,2930,3997,NULL,NULL,19619,32124,FL,4150,0,1220
43016,1,8/5/2009,MANHEIM,2004,5,FORD,EXPLORER 2WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,BLACK,AUTO,1,Alloy,62575,AMERICAN,MEDIUM SUV,FORD,5341,6624,6268,7654,4801,5826,8068,9405,NULL,NULL,19619,32124,FL,7000,0,1020
43017,0,8/5/2009,MANHEIM,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLUE,AUTO,2,Covers,55807,AMERICAN,MEDIUM,CHRYSLER,6312,7367,7317,8456,6421,7417,7435,8510,NULL,NULL,19619,32124,FL,5400,0,1086
43018,1,8/5/2009,MANHEIM,2004,5,CHRYSLER,PACIFICA FWD 3.5L V6,,4D SPORT TOURER,SILVER,AUTO,1,Alloy,74363,AMERICAN,CROSSOVER,CHRYSLER,6272,7605,7274,8713,6312,7612,7317,8721,NULL,NULL,19619,32124,FL,7900,0,1389
43019,0,8/5/2009,MANHEIM,2001,8,FORD,RANGER PICKUP 2WD 4C,XL,REG CAB 2.5L EDGE,GREEN,AUTO,2,Covers,81343,AMERICAN,SMALL TRUCK,FORD,1633,2340,2264,3027,1555,2295,2179,2979,NULL,NULL,19619,32124,FL,4200,0,894
43020,0,8/5/2009,MANHEIM,2003,6,FORD,EXPEDITION 4WD V8 5.,Edd,4D SUV 5.4L EDDIE BAUER,GREEN,AUTO,1,Alloy,80826,AMERICAN,LARGE SUV,FORD,8587,10429,9774,11763,8264,9957,12458,14233,NULL,NULL,19619,32124,FL,10100,0,1803
43021,0,8/5/2009,MANHEIM,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,SILVER,AUTO,2,Covers,50934,AMERICAN,MEDIUM,CHRYSLER,6312,7367,7317,8456,6421,7417,7435,8510,NULL,NULL,19619,32124,FL,5700,0,1086
43022,0,8/5/2009,MANHEIM,2002,7,CHRYSLER,PT CRUISER 2.4L I4 M,Bas,4D SEDAN,SILVER,AUTO,2,Covers,86143,AMERICAN,MEDIUM,CHRYSLER,2667,3401,3380,4173,2624,3481,3334,4259,NULL,NULL,19619,32124,FL,3400,0,1803
43023,0,8/5/2009,MANHEIM,2004,5,PONTIAC,BONNEVILLE 3.8L V6 S,SE,4D SEDAN,SILVER,AUTO,1,Alloy,52288,AMERICAN,LARGE,GM,4607,6487,5476,7506,4777,6170,5659,7164,NULL,NULL,19619,32124,FL,6100,0,1666
43024,0,8/12/2009,MANHEIM,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLUE,AUTO,2,Covers,56942,AMERICAN,MEDIUM,CHRYSLER,6263,7341,7264,8428,6175,7075,7169,8141,NULL,NULL,20740,32124,FL,5700,0,1086
43025,0,8/12/2009,MANHEIM,2006,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,RED,AUTO,1,Alloy,67818,AMERICAN,VAN,CHRYSLER,6544,8170,7568,9324,5903,7555,9743,11350,NULL,NULL,20740,32124,FL,7300,0,1411
43026,1,8/12/2009,MANHEIM,2004,5,SUZUKI,FORENZA 2.0L I4 EFI,S,4D SEDAN S,BLUE,AUTO,2,Covers,77398,OTHER ASIAN,MEDIUM,OTHER,2476,3250,3174,4010,2687,3599,3402,4387,NULL,NULL,20740,32124,FL,4600,0,569
43027,0,8/12/2009,MANHEIM,2005,4,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN SXT,SILVER,AUTO,1,Alloy,68628,AMERICAN,COMPACT,CHRYSLER,3414,4480,4187,5338,3346,4554,4114,5418,NULL,NULL,20740,32124,FL,4100,0,630
43028,0,8/12/2009,MANHEIM,2006,3,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L,GOLD,AUTO,1,Alloy,81181,AMERICAN,VAN,CHRYSLER,9173,11162,10407,12555,7789,10183,8912,11498,NULL,NULL,20740,32124,FL,6600,0,1763
43029,1,8/12/2009,MANHEIM,2001,8,BUICK,LE SABRE Unspecified,Cus,4D SEDAN CUSTOM,SILVER,AUTO,1,Alloy,79742,AMERICAN,LARGE,GM,3257,4395,4018,5247,3235,4623,3994,5493,NULL,NULL,20740,32124,FL,4100,0,2508
43030,0,8/12/2009,MANHEIM,2004,5,CHRYSLER,PACIFICA AWD 3.5L V6,,4D SPORT TOURER,GOLD,AUTO,1,Alloy,83230,AMERICAN,CROSSOVER,CHRYSLER,7112,8477,8181,9655,7025,8640,8087,9831,NULL,NULL,20740,32124,FL,8800,0,2022
43031,0,8/12/2009,MANHEIM,2002,7,CHRYSLER,TOWN & COUNTRY FWD V,LX,MINIVAN 3.3L LX,WHITE,AUTO,2,Covers,83898,AMERICAN,VAN,CHRYSLER,3123,4290,3873,5133,3088,4322,3835,5168,NULL,NULL,20740,32124,FL,4900,0,2063
43032,0,8/12/2009,MANHEIM,2007,2,DODGE,CALIBER 2.0L I4 SFI,Bas,4D WAGON,RED,AUTO,2,Covers,63537,AMERICAN,MEDIUM,CHRYSLER,7925,9430,9059,10684,7275,8906,11040,12417,NULL,NULL,20740,32124,FL,6100,0,825
43033,0,8/12/2009,MANHEIM,2006,3,DODGE,MAGNUM V6 3.5L V6 MP,SE,WAGON 3.5L SXT,GREY,AUTO,2,Covers,80748,AMERICAN,SPECIALTY,CHRYSLER,8935,10722,10150,12080,9108,11018,10337,12399,NULL,NULL,20740,32124,FL,8600,0,1503
43034,0,8/12/2009,MANHEIM,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLUE,AUTO,2,Covers,66368,AMERICAN,MEDIUM,CHRYSLER,6263,7341,7264,8428,6175,7075,7169,8141,NULL,NULL,20740,32124,FL,5000,0,1215
43035,0,8/12/2009,MANHEIM,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,WHITE,AUTO,2,Covers,67145,AMERICAN,MEDIUM,CHRYSLER,5443,6528,6378,7550,5564,6594,6509,7622,NULL,NULL,20740,32124,FL,5100,0,1215
43036,0,8/12/2009,MANHEIM,2005,4,FORD,MUSTANG V6 4.0L V6 E,Bas,2D COUPE,BLUE,AUTO,1,Alloy,69454,AMERICAN,SPORTS,FORD,8918,10339,10131,11666,8391,9414,11754,13177,NULL,NULL,20740,32124,FL,9500,0,728
43037,0,8/12/2009,MANHEIM,2003,6,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L LS,GOLD,AUTO,1,Alloy,82654,AMERICAN,MEDIUM SUV,GM,5201,6219,6117,7217,4943,6105,8284,9689,NULL,NULL,20740,32124,FL,7800,0,1543
43038,0,8/12/2009,MANHEIM,2008,1,DODGE,CALIBER 2.0L I4 SFI,SE,4D WAGON,GOLD,AUTO,2,Covers,49623,AMERICAN,MEDIUM,CHRYSLER,7257,7861,8338,8990,7764,8444,8885,9620,NULL,NULL,20740,32124,FL,6700,0,693
43039,0,8/13/2009,MANHEIM,2004,5,FORD,ESCAPE 2WD V6 3.0L V,XLS,4D CUV 3.0L XLS,RED,AUTO,2,Covers,80597,AMERICAN,SMALL SUV,FORD,4529,5922,5391,6896,4098,5403,4926,6335,NULL,NULL,20740,32124,FL,7300,0,983
43040,0,8/19/2009,MANHEIM,2005,4,CHEVROLET,MALIBU MAXX V6 3.5L,LS,4D SEDAN LS,WHITE,AUTO,1,Alloy,73488,AMERICAN,MEDIUM,GM,5501,6853,6441,7901,5028,6620,5930,7650,NULL,NULL,19619,32124,FL,5700,0,1272
43041,0,8/19/2009,MANHEIM,2004,5,CHRYSLER,TOWN & COUNTRY FWD V,LX,MINIVAN 3.3L LX,BLUE,AUTO,2,Covers,65738,AMERICAN,VAN,CHRYSLER,4024,5197,4846,6113,4459,5436,5316,6371,NULL,NULL,19619,32124,FL,6300,0,1411
43042,0,8/19/2009,MANHEIM,2003,6,SATURN,L SERIES 2.0L I-4 MP,LW2,4D WAGON LW200,WHITE,AUTO,2,Covers,52381,AMERICAN,MEDIUM,GM,4183,4617,5018,5486,4289,4912,5132,5805,NULL,NULL,19619,32124,FL,4800,0,1469
43043,0,8/19/2009,MANHEIM,2007,2,DODGE,CALIBER 2.0L I4 SFI,Bas,4D WAGON,ORANGE,AUTO,2,Covers,60924,AMERICAN,MEDIUM,CHRYSLER,8062,9533,9207,10796,7065,8608,10773,12184,NULL,NULL,19619,32124,FL,7000,0,825
43044,0,8/19/2009,MANHEIM,2004,5,BUICK,LE SABRE 3.8L V6 MFI,Cus,4D SEDAN CUSTOM,WHITE,AUTO,1,Alloy,82497,AMERICAN,LARGE,GM,5025,6569,5927,7595,4843,6465,5730,7482,NULL,NULL,19619,32124,FL,6100,0,2412
43045,0,8/19/2009,MANHEIM,2006,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,2,Covers,59771,AMERICAN,VAN,CHRYSLER,6475,8090,7493,9237,6625,8371,7655,9541,NULL,NULL,19619,32124,FL,6500,0,1251
43046,0,8/19/2009,MANHEIM,2005,4,CHEVROLET,CAVALIER 4C 2.2L I4,Bas,2D COUPE,BLUE,AUTO,2,Covers,72318,AMERICAN,COMPACT,GM,3237,4427,3996,5281,3378,4863,4148,5752,NULL,NULL,19619,32124,FL,4000,0,1155
43047,0,8/19/2009,MANHEIM,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,2,Covers,49267,AMERICAN,MEDIUM,CHRYSLER,6304,7420,7308,8514,6175,7075,7169,8141,NULL,NULL,19619,32124,FL,5600,0,975
43048,1,8/19/2009,MANHEIM,2004,5,KIA,SORENTO 4WD 3.5L V6,EX,4D SPORT UTILITY EX,GREEN,AUTO,1,Alloy,57255,OTHER ASIAN,MEDIUM SUV,OTHER,5411,7659,6344,8772,5163,6315,6076,7320,NULL,NULL,19619,32124,FL,7500,0,1417
43049,0,8/19/2009,MANHEIM,2004,5,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,BLUE,AUTO,1,Alloy,80578,AMERICAN,MEDIUM,CHRYSLER,3343,4341,4110,5188,3753,4844,4553,5732,NULL,NULL,19619,32124,FL,5400,0,1503
43050,0,8/19/2009,MANHEIM,2007,2,DODGE,CALIBER 2.0L I4 SFI,Bas,4D WAGON,SILVER,AUTO,2,Covers,66844,AMERICAN,MEDIUM,CHRYSLER,8062,9533,9207,10796,6659,7913,10049,11069,NULL,NULL,19619,32124,FL,7000,0,825
43051,0,8/19/2009,MANHEIM,2007,2,DODGE,CALIBER 2.0L I4 SFI,Bas,4D WAGON,RED,AUTO,2,Covers,68943,AMERICAN,MEDIUM,CHRYSLER,8062,9533,9207,10796,8468,9991,9645,11290,NULL,NULL,19619,32124,FL,7000,0,825
43052,0,8/19/2009,MANHEIM,2003,6,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES,GREEN,AUTO,1,Alloy,79751,AMERICAN,MEDIUM,FORD,2702,3691,3418,4486,2748,3780,3468,4582,NULL,NULL,19619,32124,FL,3300,0,1220
43053,1,8/26/2009,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,AUTO,2,Covers,79122,AMERICAN,MEDIUM,CHRYSLER,5970,7010,6948,8071,5248,6596,6168,7624,NULL,NULL,99750,32124,FL,5100,0,1389
43054,0,8/26/2009,MANHEIM,2003,6,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L FFV SE,BLUE,AUTO,1,Alloy,77802,AMERICAN,VAN,CHRYSLER,2698,3831,3414,4637,2834,3721,7723,10140,NULL,NULL,21973,32124,FL,5800,0,1923
43055,0,8/26/2009,MANHEIM,2006,3,DODGE,DURANGO 4WD V8,SXT,4D SUV 4.7L FFV SXT,SILVER,AUTO,1,Alloy,87755,AMERICAN,MEDIUM SUV,CHRYSLER,0,0,0,0,0,0,0,0,NULL,NULL,99750,32124,FL,7800,0,1763
43056,0,8/26/2009,MANHEIM,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,45945,AMERICAN,COMPACT,GM,5121,6222,6031,7220,5193,6445,6108,7461,NULL,NULL,21973,32124,FL,5900,0,623
43057,1,8/26/2009,MANHEIM,2005,4,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN,BLUE,AUTO,1,Alloy,67575,AMERICAN,COMPACT,CHRYSLER,3457,4427,4234,5281,3346,4554,4114,5418,NULL,NULL,21973,32124,FL,4800,0,630
43058,0,8/26/2009,MANHEIM,2007,2,DODGE,CALIBER 2.0L I4 SFI,Bas,4D WAGON,BLUE,AUTO,2,Covers,74863,AMERICAN,MEDIUM,CHRYSLER,8196,9655,9352,10927,6989,8202,10506,11629,NULL,NULL,21973,32124,FL,6800,0,920
43059,0,8/26/2009,MANHEIM,2003,6,PONTIAC,MONTANA 3.4L V6 EFI,,4D MINIVAN EXT 3.4L,BLUE,AUTO,1,Alloy,65183,AMERICAN,VAN,GM,3357,4683,4126,5558,3219,4525,3977,5387,NULL,NULL,21973,32124,FL,5900,0,4210
43060,0,8/26/2009,MANHEIM,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,SILVER,AUTO,1,Alloy,71088,AMERICAN,MEDIUM,CHRYSLER,4484,5728,5343,6686,4837,6319,5724,7325,NULL,NULL,21973,32124,FL,5500,0,1155
43061,0,8/26/2009,MANHEIM,2007,2,DODGE,CHARGER V6 2.7L V6 M,Bas,4D SEDAN 2.7L,RED,AUTO,2,Covers,69802,AMERICAN,SPECIALTY,CHRYSLER,9925,11448,11219,12864,9062,10305,13046,14736,NULL,NULL,21973,32124,FL,9500,0,1215
43062,0,8/26/2009,MANHEIM,2006,3,FORD,ESCAPE 2WD 4C 2.3L I,XLS,4D CUV 2.3L XLS,BLACK,AUTO,2,Covers,70269,AMERICAN,SMALL SUV,FORD,7929,9967,9063,11264,8400,10330,9572,11656,NULL,NULL,21973,32124,FL,6900,0,920
43063,0,9/1/2009,MANHEIM,2005,4,CHEVROLET,MONTE CARLO 3.4L V6,LS,2D COUPE LS,RED,AUTO,1,Alloy,59444,AMERICAN,LARGE,GM,4706,6252,5582,7252,4513,5767,5374,6728,NULL,NULL,20740,32124,FL,6500,0,1500
